Marca temporal;PROGRAMA;A;B;C;D;E;F_;G;H;I;J;K;L;M;N;O;P;Q;R;S;T_;U;V;W;X;Y;Z;AA;AB;AC;AD;AE;AF;AG;AH;AI;AJ;AK;AL;AM;AN;AO;AP;AQ;AR;AS;AT;AU;AV;AW;AX;AY;AZ;BA;BB
10/6/2020 16:38:44;Pedagogia, Mencion Bachillerato Tecnico;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 16:39:24;Optometria, Mencion Contactologia y Terapia Visual;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;8;9;9;9;9;9;9;9;5;9;8;8;9;9;9
10/6/2020 16:42:37;Estadistica, Mencion Estadistica Aplicada;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 16:42:53;Estadistica, Mencion Estadistica Aplicada;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 16:43:26;Agronomia, Mencion Produccion Agricola Sostenible;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 16:46:14;Educacion, Mencion Ensenanza BAsica;5;9;4;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;7;9;9;9;9;5;9;4;8;9;9;1;9;9;9;9;1;6;7;7;5;8;9;8;8;4;7;9;9;9;9;9
10/6/2020 16:47:19;Desarrollo Local;8;8;9;9;9;9;7;9;8;7;7;7;9;7;8;8;3;7;4;7;7;6;2;7;8;7;6;2;7;8;8;8;8;3;7;7;3;1;2;5;8;8;5;8;7;5;5;3;7;7;8;7;8;7
10/6/2020 16:52:04;Pedagogia, Mencion Bachillerato Tecnico;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;1;9;9;9;5;9;5;9;5;5;9;5;9;5;5;8;8;9;5;9;7;9;7;9;9;9;9;9;9;9;9;9
10/6/2020 16:52:55;Pedagogia, Mencion Bachillerato Tecnico;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;7;7;7;9;8;9;8;8;8;8;8;8;9;8;8;8;7;7;9;7;8;9;8;9;9;9;8;7;8;7;9;9;9;9
10/6/2020 16:55:42;Estadistica, Mencion Estadistica Aplicada;5;5;7;6;4;5;5;5;5;7;6;5;9;6;7;6;5;5;5;5;5;4;3;7;8;8;8;5;8;4;4;8;8;2;2;2;2;2;2;1;7;5;9;9;6;6;6;1;7;4;7;7;6;5
10/6/2020 17:00:15;Ingenieria Agricola;9;8;9;9;9;9;8;9;8;8;8;8;9;9;9;9;9;9;9;9;8;8;8;8;7;8;8;6;8;6;7;8;9;8;8;8;8;9;9;9;9;9;7;8;8;8;8;9;8;8;8;8;8;8
10/6/2020 17:01:55;Ingenieria Agricola;9;9;9;9;9;9;5;5;9;5;5;5;9;9;9;9;9;9;9;9;9;9;9;9;9;5;1;1;9;1;5;5;9;5;5;5;9;9;5;5;9;9;5;5;5;9;9;5;5;5;9;8;9;9
10/6/2020 17:02:30;Ingenieria Agricola;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 17:05:49;Ingenieria Agricola;8;8;8;8;8;8;8;8;9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;6;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8
10/6/2020 17:08:29;Ingenieria Agricola;7;7;8;8;9;8;7;8;8;8;7;7;8;8;7;7;8;7;7;8;7;7;7;7;8;7;7;7;7;7;7;7;8;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
10/6/2020 17:15:11;Pedagogia, Mencion Bachillerato Tecnico;9;9;9;9;7;9;7;9;7;7;7;7;7;7;7;6;6;7;7;7;9;9;7;7;7;7;7;7;3;3;1;2;4;4;4;2;4;4;4;3;5;7;1;4;4;4;4;8;3;3;5;5;6;4
10/6/2020 17:15:35;Agronomia, Mencion Agricultura Sostenible;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;5;9;9;7;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9
10/6/2020 17:15:58;MatemAtica;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 17:15:58;MatemAtica;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 17:17:06;Agronomia, Mencion Agricultura Sostenible;4;6;5;7;8;7;7;8;7;7;7;5;9;6;7;6;7;3;3;8;5;5;6;2;1;1;1;1;3;1;1;1;1;4;5;5;4;6;5;1;5;1;1;1;1;1;5;1;1;1;4;1;5;5
10/6/2020 17:18:23;Ingenieria Agricola;9;8;9;8;9;9;9;8;9;9;9;9;9;8;9;8;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;8;9;9;8;9;9;9;9;8;9;9;9;9;9;8;9;9;9;9;9;9;9
10/6/2020 17:27:02;Agronomia, Mencion Agricultura Sostenible;7;9;9;9;9;9;9;9;9;9;8;8;9;9;9;9;9;9;9;8;7;7;8;7;8;8;8;8;9;8;7;7;8;9;9;9;9;9;8;8;8;8;9;9;9;8;8;8;9;8;8;9;9;8
10/6/2020 17:30:43;Agronomia, Mencion Agricultura Sostenible;4;6;9;9;9;8;9;9;9;9;8;8;9;8;7;8;8;8;8;9;7;6;7;9;8;8;6;7;7;3;7;8;9;8;7;7;9;8;5;9;9;9;6;8;8;8;8;8;7;7;9;9;9;8
10/6/2020 17:33:02;Administracion de Empresas;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
10/6/2020 17:34:32;Pedagogia, Mencion Bachillerato Tecnico;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;8;7;8;8;8;9;9;7;9;8;8;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9
10/6/2020 17:39:01;Ingenieria Agricola;8;8;8;8;8;8;8;9;9;9;8;8;9;8;8;8;9;9;8;8;8;8;9;8;9;9;8;9;8;9;7;8;9;8;7;7;8;9;9;9;8;9;6;9;8;9;8;8;8;8;8;8;8;8
10/6/2020 17:43:55;Bibliotecologia, Mencion Gestion de la Informacion;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 17:52:15;Quimica, Mencion Quimica Ambiental;6;5;8;9;9;6;9;9;9;9;9;9;9;9;9;9;5;9;9;9;6;1;1;6;7;8;5;7;7;1;7;9;8;5;7;6;5;1;1;7;5;8;6;7;7;7;7;6;8;6;8;8;8;8
10/6/2020 17:54:16;Ingenieria Quimica, Mencion Alimentos;5;5;7;7;7;7;8;9;8;8;7;8;7;8;7;7;7;7;7;7;8;5;6;9;8;7;2;7;5;1;5;7;9;1;7;5;5;5;1;4;8;8;4;7;6;5;5;7;8;2;7;7;7;7
10/6/2020 17:54:25;Ingenieria Agricola;7;7;8;8;8;8;8;8;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;7;9;8;8;8;7;7;7;8;8;8;8;8;8;8;8;8;6;7;5;8;8;7;8;7;8;7;8;8;8;9
10/6/2020 17:54:25;HidrAulica, Mencion Gestion de Recursos Hidricos;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 17:56:26;Desarrollo Local;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 17:57:15;Ingenieria Quimica, Mencion Alimentos;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 17:58:53;Quimica, Mencion Quimica Ambiental;4;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;1;9;9;9;9;9;9;9;9;3;9;9;9;9;9;9;4;9;9;9;9
10/6/2020 18:01:02;Ingenieria Agricola;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 18:03:33;Ingenieria Agricola;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 18:05:46;Ingenieria Agricola;7;8;5;7;8;8;8;8;9;8;8;7;9;9;8;9;9;8;8;9;7;7;7;7;8;9;9;8;9;9;8;8;9;8;8;8;8;8;7;9;7;7;7;8;8;8;8;9;8;9;9;9;9;9
10/6/2020 18:06:32;Desarrollo Local;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;8;9;9;9;9;9;9
10/6/2020 18:09:19;MatemAtica;5;9;9;9;9;9;8;9;9;9;6;9;9;9;9;9;9;8;7;9;5;8;6;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;6;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 18:09:25;Optometria, Mencion Contactologia y Terapia Visual;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 18:12:00;Quimica, Mencion Quimica Ambiental;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;8;8;1;9;9;9;9;6;9;9;9;9;9;9;9;9;9;9;8;9;9;9;8
10/6/2020 18:13:43;Ingenieria Quimica, Mencion Alimentos;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;8;8;9;9;9;9;8;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 18:15:22;Ingenieria Quimica, Mencion Ambiente;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 18:16:07;Ingenieria Agricola;5;5;5;5;8;8;1;9;9;9;5;1;5;4;5;5;5;5;1;5;5;5;7;8;8;7;8;8;8;8;8;9;9;5;5;5;5;5;5;6;6;5;6;5;5;5;5;5;5;5;5;5;6;4
10/6/2020 18:17:33;Optometria, Mencion Contactologia y Terapia Visual;7;8;5;7;8;7;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;7;8;7;8;8;7;8;7;4;8;6;5;6;7;7;7;8;7;8;8;7;5;7;7;7;7;7;6;7;8;6;8;8
10/6/2020 18:20:52;Quimica, Mencion Quimica Ambiental;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;5;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 18:21:36;Quimica, Mencion Quimica Ambiental;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 18:21:36;Quimica, Mencion Quimica Ambiental;7;7;9;9;9;8;9;9;8;9;8;8;9;8;8;8;9;9;9;9;9;9;9;1;9;9;9;9;9;9;1;9;9;1;7;8;1;9;8;8;7;7;1;9;9;7;9;9;9;9;9;8;9;8
10/6/2020 18:23:22;Ingenieria Agricola;4;9;9;7;9;7;8;9;9;9;7;3;9;3;5;5;5;4;4;6;5;5;5;5;6;7;2;4;4;1;5;9;9;1;8;7;3;4;2;8;7;9;2;5;5;9;7;8;5;7;9;9;6;6
10/6/2020 18:26:07;Quimica, Mencion Quimica Ambiental;8;9;9;9;9;6;7;8;9;9;9;9;9;5;8;9;7;9;8;8;5;6;7;5;9;8;7;8;8;8;8;7;8;2;4;3;3;3;5;7;9;5;2;7;7;7;8;7;3;7;7;7;9;9
10/6/2020 18:29:33;Ingenieria Quimica, Mencion Ambiente;8;8;8;7;8;8;9;9;8;8;8;8;9;8;8;8;9;8;8;9;9;9;9;9;9;9;9;8;8;8;7;9;9;9;9;9;8;9;8;8;8;8;8;8;8;8;8;7;8;7;8;8;9;7
10/6/2020 18:33:17;Ingenieria Agricola;9;9;9;8;9;8;9;9;9;9;8;8;9;8;8;9;8;9;8;9;8;8;9;7;8;8;8;8;8;9;8;8;9;8;9;8;8;8;2;8;8;9;8;8;8;8;8;8;8;8;9;8;8;8
10/6/2020 18:34:10;Agronomia, Mencion Produccion Agricola Sostenible;7;5;7;7;9;9;9;9;9;8;9;8;8;6;6;6;6;7;7;9;8;7;7;9;9;7;7;3;4;5;4;7;7;5;5;5;5;6;5;9;7;8;7;8;6;1;4;6;6;6;8;7;8;8
10/6/2020 18:34:28;Ingenieria Quimica, Mencion Alimentos;8;7;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 18:34:40;Bibliotecologia, Mencion Gestion de la Informacion;8;8;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;9;9;8;9;9;8;9;8;9;9;9;9;9;9;8;9;7;9;8;8;9;9;9
10/6/2020 18:35:06;Zootecnia, Mencion Produccion Ganadera Sostenible;9;9;9;9;9;9;8;8;5;7;4;8;9;8;8;8;8;8;8;8;7;3;5;5;5;5;5;2;8;2;2;7;8;1;5;5;5;7;8;5;8;8;9;8;5;9;9;9;5;5;9;8;8;8
10/6/2020 18:38:09;Ingenieria Agricola;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9
10/6/2020 18:38:09;Ingenieria Quimica, Mencion Ambiente;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;8;9;9;8;9;9;9;7;9;9;9;9;9;9;9;9;7;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 18:44:29;Ingenieria Agricola;9;9;9;9;9;9;9;9;9;9;8;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 18:46:00;Quimica, Mencion Quimica Ambiental;8;8;8;8;8;8;8;9;9;8;7;7;9;8;8;8;8;8;7;8;8;8;7;8;8;8;8;8;8;8;7;8;8;8;7;7;8;8;5;8;8;7;7;7;7;7;8;7;8;8;8;8;8;8
10/6/2020 18:51:27;Bibliotecologia, Mencion Gestion de la Informacion;9;7;7;7;8;8;8;9;6;8;8;8;8;8;8;8;8;8;8;8;8;8;8;7;8;8;8;8;8;9;8;8;8;5;7;8;8;8;5;8;5;5;7;8;7;7;7;5;8;7;8;8;8;8
10/6/2020 18:58:18;Agronomia, Mencion Mecanizacion Agricola;8;9;9;9;9;9;8;9;9;9;9;8;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;8;9;9;5;9;9;9;9;5;9;8;5;9;9;9;7;9;9;9;9;8;8;9;9
10/6/2020 19:01:50;Quimica, Mencion Quimica Ambiental;7;7;6;5;5;6;5;5;6;6;5;6;5;6;7;7;7;7;7;7;6;6;8;8;6;7;7;7;7;7;7;7;7;8;8;8;8;8;7;7;7;8;8;7;8;8;7;7;7;7;8;8;7;7
10/6/2020 19:12:32;MatemAtica;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;6;7;6;6;8;9;5;9;9;8;8;6;9;9;9;9;9;9;8;8;9;9;9;9;9;9;8
10/6/2020 19:14:04;Quimica, Mencion Quimica Ambiental;7;8;9;8;9;9;7;9;9;9;7;8;9;9;9;9;9;9;8;9;8;9;8;7;9;8;7;8;8;8;8;8;9;1;8;8;8;8;8;9;8;9;9;9;8;8;9;9;9;9;9;9;9;9
10/6/2020 19:15:07;Ingenieria Agricola;8;9;9;7;9;9;9;9;9;9;9;9;9;8;9;9;9;9;8;9;9;9;9;9;9;9;9;7;9;9;9;9;9;9;9;9;9;9;9;9;9;9;7;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 19:16:18;MatemAtica;1;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;5;5;5;5;5;1;1;9;9;5;9;9;9;9;1;5;5;1;1;9;9;9;1;1;1;1;6;9;9;6
10/6/2020 19:23:29;Quimica, Mencion Quimica Ambiental;7;9;9;9;9;7;8;9;9;9;8;8;9;9;7;9;8;8;9;9;9;7;6;9;9;9;8;7;7;5;9;9;9;5;9;7;8;7;5;9;8;9;5;9;9;9;8;9;9;8;9;9;9;8
10/6/2020 19:25:59;Ingenieria Agricola;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 19:27:58;Ingenieria Agricola;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;8;9;9;9;9;9;8;9;8;9;9;9;9;9;9;8;9;9;7;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 19:28:47;Ingenieria Agricola;7;9;7;9;7;8;9;8;7;7;9;9;9;6;9;9;9;8;9;9;7;5;8;3;8;9;9;9;5;9;7;9;9;5;7;9;7;8;7;9;9;6;5;9;5;7;8;9;9;9;9;8;9;9
10/6/2020 19:29:47;Ingenieria Agricola;8;9;9;9;9;9;8;9;9;9;8;8;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;7;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 19:33:08;Administracion de Empresas;7;9;9;9;9;8;9;9;8;8;9;8;8;8;8;8;9;8;8;9;8;8;8;8;8;8;8;8;9;8;9;9;8;9;9;9;9;8;9;9;9;9;9;9;9;8;9;8;9;8;9;9;9;9
10/6/2020 19:35:25;Administracion de Empresas;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 19:40:22;Quimica, Mencion Quimica Ambiental;8;7;9;9;9;8;9;9;7;9;9;6;9;9;9;9;9;9;9;9;7;7;7;6;9;9;9;9;9;5;9;9;9;6;9;9;9;9;7;7;6;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 19:48:36;Ingenieria Agricola con mencion en Agroecologia y Cambio ClimAtico;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 19:56:44;Ingenieria Agricola;8;8;8;9;8;9;8;9;9;8;8;8;9;8;9;9;8;9;9;9;9;9;9;9;9;9;9;8;8;9;9;9;9;9;9;9;9;9;9;9;9;9;8;8;9;9;9;9;9;9;9;9;9;9
10/6/2020 20:07:49;Administracion de Empresas;8;8;8;8;9;8;8;9;8;8;8;9;9;9;7;9;9;8;8;9;6;3;1;6;7;8;7;7;9;1;5;6;7;7;7;7;7;9;8;7;7;9;5;8;8;8;7;9;8;8;9;9;9;8
10/6/2020 20:08:10;Ingenieria Quimica, Mencion Procesos Quimicos;8;7;8;8;8;9;8;8;8;8;8;6;8;8;8;8;8;8;8;8;8;8;8;9;8;8;8;8;8;8;8;9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;8;8;8
10/6/2020 20:09:08;Ingenieria Agricola;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;8;9;9;9;9;8;9;8;8;8;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 20:09:14;Ingenieria Agricola;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;5;5;9;9;9;9;9;5;4;9;9;9;1;5;7;7;8;1;9;9;1;3;9;9;9;9;3;6;6;7;7;9;7
10/6/2020 20:13:59;Ingenieria Quimica, Mencion Procesos Quimicos;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;7;8;7;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9
10/6/2020 20:15:22;Ingenieria Quimica, Mencion Procesos Quimicos;8;8;9;9;9;9;9;9;9;9;7;8;9;9;9;9;9;9;9;9;9;7;8;7;8;9;8;8;9;9;9;9;9;5;9;9;9;9;9;9;8;9;5;9;9;9;9;9;9;9;9;9;9;8
10/6/2020 20:17:22;Ingenieria Quimica, Mencion Procesos Quimicos;7;8;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;8;9;9;9;9;9;8;9;9;8;8;9;9;9;9;6;9;9;9;9;9;9;9;9;9;9;8;9
10/6/2020 20:22:52;Ingenieria Quimica, Mencion Procesos Quimicos;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 20:23:07;Ingenieria Quimica, Mencion Procesos Quimicos;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 20:23:13;Ingenieria Agricola;7;8;8;8;8;8;7;7;8;7;7;8;9;9;9;8;9;8;8;8;7;7;8;8;8;8;8;8;8;7;7;9;7;8;8;8;9;9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9
10/6/2020 20:30:20;Ingenieria Quimica, Mencion Procesos Quimicos;9;6;8;8;9;8;9;9;9;8;7;8;9;9;9;8;9;9;9;8;7;7;7;7;9;9;8;9;6;7;6;9;9;6;8;9;9;9;8;8;9;9;7;9;8;8;8;7;9;9;9;9;9;9
10/6/2020 20:27:49;Ingenieria Agricola;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 20:35:55;Administracion de Empresas;8;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;7;8;7;7;8;5;7;8;8;6;8;9;9;9;9;9;8;9;2;8;9;8;9;9;8;9;9;9;9;9
10/6/2020 20:39:30;Ingenieria Quimica, Mencion Procesos Quimicos;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 20:40:59;Ingenieria Agricola;6;7;8;9;7;7;8;8;7;8;6;8;9;8;8;8;9;8;8;8;8;7;6;6;8;8;8;8;9;8;8;8;9;7;8;7;9;9;8;9;8;8;8;8;8;8;7;9;8;8;8;8;8;9
10/6/2020 20:48:01;Ingenieria Agricola;8;9;9;9;9;9;7;8;5;9;8;6;9;8;8;8;9;8;9;8;9;9;9;9;9;9;9;9;9;8;7;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;8;7
10/6/2020 20:55:34;Ingenieria Agricola;9;9;9;9;9;9;9;9;8;9;9;9;9;9;8;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 20:56:59;Administracion de Empresas;7;7;8;7;7;7;8;8;7;6;7;8;7;8;7;7;7;7;7;7;7;7;6;7;7;7;6;4;7;7;7;7;7;4;7;7;7;7;4;7;4;4;7;7;7;7;7;6;7;6;7;7;7;7
10/6/2020 21:01:44;HidrAulica, Mencion Gestion de Recursos Hidricos;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 21:01:46;Quimica, Mencion Quimica Ambiental;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;1;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 21:03:24;Ingenieria Agricola;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 21:04:35;Pedagogia, Mencion Bachillerato Tecnico;9;9;9;9;9;9;8;9;9;9;8;8;9;8;9;9;8;9;9;9;9;9;9;9;9;9;8;8;8;9;8;9;9;8;9;9;6;8;9;9;9;9;6;9;9;9;9;9;8;8;9;8;9;9
10/6/2020 21:14:26;Ingenieria Agricola;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
